timestamp,Solar
December 28, 2021 13-00,52.9967796347464
December 28, 2021 14-00,8.043974751127278
December 28, 2021 15-00,0.0
December 28, 2021 16-00,0.0
December 28, 2021 17-00,0.0
December 28, 2021 19-00,0.0
December 28, 2021 20-00,0.0
December 28, 2021 21-00,0.0
December 28, 2021 22-00,0.0
December 28, 2021 23-00,0.0
December 28, 2022 00-00,0.0
December 28, 2022 01-00,0.0
December 28, 2022 02-00,0.0
December 28, 2022 03-00,0.0
December 28, 2022 04-00,0.0
December 28, 2022 05-00,0.0
December 28, 2022 06-00,2.7705755478407497
December 28, 2022 07-00,10.059793267657849
December 28, 2022 08-00,34.92351195152787
December 28, 2022 09-00,48.72832854673071
December 28, 2022 10-00,46.27567121164308
December 28, 2022 11-00,92.46017462940608
December 28, 2022 12-00,81.05427551427303
December 28, 2022 13-00,34.29095620623088
December 28, 2022 15-00,0.0
December 28, 2022 16-00,0.0
December 28, 2022 17-00,0.0
December 28, 2022 19-00,0.0
December 28, 2022 20-00,0.0
December 28, 2022 21-00,0.0
December 28, 2022 22-00,0.0
December 28, 2022 23-00,0.0
December 29, 2020 00-00,0.0
December 29, 2020 01-00,0.0
December 29, 2020 02-00,0.0
December 29, 2020 03-00,0.0
December 29, 2020 04-00,0.0
December 29, 2020 06-00,7.498992811121453
December 29, 2020 07-00,19.82005365984461
December 29, 2020 08-00,23.15474603289117
December 29, 2020 09-00,23.877251290768893
December 29, 2020 10-00,23.1356661017006
December 29, 2020 11-00,22.434770240484006
December 29, 2020 12-00,21.268440606140015
December 29, 2020 13-00,17.71677065689135
December 29, 2020 14-00,8.779936527353549
December 29, 2020 15-00,0.0
December 29, 2020 16-00,0.0
December 29, 2020 17-00,0.0
December 29, 2020 18-00,0.0
December 29, 2020 19-00,0.0
December 29, 2020 20-00,0.0
December 29, 2020 21-00,0.0
December 29, 2020 22-00,0.0
December 29, 2020 23-00,0.0
December 29, 2021 00-00,0.0
December 29, 2021 01-00,0.0
December 29, 2021 02-00,0.0
December 29, 2021 03-00,0.0
December 29, 2021 04-00,0.0
December 29, 2021 05-00,0.0
December 29, 2021 06-00,3.930780245988268
December 29, 2021 07-00,25.69082613183832
December 29, 2021 08-00,30.150142577713613
December 29, 2021 09-00,36.48840741196008
December 29, 2021 10-00,44.0584280221084
December 29, 2021 11-00,44.66999325884633
December 29, 2021 13-00,40.38876635857338
December 29, 2021 14-00,8.194934847934194
December 29, 2021 15-00,0.0
December 29, 2021 16-00,0.0
December 29, 2021 18-00,0.0
December 29, 2021 19-00,0.0
December 29, 2021 20-00,0.0
December 29, 2021 21-00,0.0
December 29, 2021 22-00,0.0
December 29, 2021 23-00,0.0
December 29, 2022 00-00,0.0
December 29, 2022 01-00,0.0
December 29, 2022 02-00,0.0
December 29, 2022 03-00,0.0
December 29, 2022 04-00,0.0
December 29, 2022 05-00,0.0
December 29, 2022 06-00,8.334429151353984
December 29, 2022 07-00,25.916127328171697
December 29, 2022 08-00,30.138080036310427
December 29, 2022 09-00,101.90959630166503
December 29, 2022 10-00,104.33439599598294
December 29, 2022 11-00,88.64129359891544
December 29, 2022 12-00,56.98779895251958
December 29, 2022 14-00,12.460032866569184
December 29, 2022 15-00,0.0
December 29, 2022 16-00,0.0
December 29, 2022 17-00,0.0
December 29, 2022 18-00,0.0
December 29, 2022 19-00,0.0
December 29, 2022 20-00,0.0
December 29, 2022 21-00,0.0
December 29, 2022 22-00,0.0
December 29, 2022 23-00,0.0
December 3, 2020 00-00,0.0
December 3, 2020 02-00,0.0
December 3, 2020 03-00,0.0
December 3, 2020 04-00,0.0
December 3, 2020 05-00,0.0
December 3, 2020 06-00,17.679230572851274
December 3, 2020 07-00,63.406424447208
December 3, 2020 08-00,61.92417303532957
December 3, 2020 09-00,91.31638676248176
December 3, 2020 10-00,36.950822301120304
December 3, 2020 11-00,37.090834938702685
December 3, 2020 12-00,58.64074488549924
December 3, 2020 13-00,25.629050189492087
December 3, 2020 14-00,8.414792133247479
December 3, 2020 15-00,0.0
December 3, 2020 16-00,0.0
December 3, 2020 17-00,0.0
December 3, 2020 18-00,0.0
December 3, 2020 19-00,0.0
December 3, 2020 20-00,0.0
December 3, 2020 21-00,0.0
December 3, 2020 22-00,0.0
December 3, 2020 23-00,0.0
December 3, 2021 00-00,0.0
December 3, 2021 01-00,0.0
December 3, 2021 02-00,0.0
December 3, 2021 03-00,0.0
December 3, 2021 04-00,0.0
December 3, 2021 05-00,0.0
December 3, 2021 06-00,12.641608861504544
December 3, 2021 07-00,23.762873600141265
December 3, 2021 08-00,32.74208133326323
December 3, 2021 09-00,32.076493864197964
December 3, 2021 10-00,25.93653038461105
December 3, 2021 11-00,22.44672646467284
December 3, 2021 12-00,20.691257626746868
December 3, 2021 13-00,17.963598198065927
December 3, 2021 14-00,8.179227947193812
December 3, 2021 15-00,0.0
December 3, 2021 16-00,0.0
December 3, 2021 17-00,0.0
December 3, 2021 18-00,0.0
December 3, 2021 19-00,0.0
December 3, 2021 20-00,0.0
December 3, 2021 21-00,0.0
December 3, 2021 22-00,0.0
December 3, 2021 23-00,0.0
December 3, 2022 00-00,0.0
December 3, 2022 01-00,0.0
December 3, 2022 02-00,0.0
December 3, 2022 03-00,0.0
December 3, 2022 04-00,0.0
December 3, 2022 05-00,0.0
December 3, 2022 06-00,13.36797285232087
December 3, 2022 07-00,47.75520184361782
December 3, 2022 08-00,66.12430561794072
December 3, 2022 09-00,60.1940006854798
December 3, 2022 10-00,59.48163776994184
December 3, 2022 11-00,66.00544005827547
December 3, 2022 12-00,48.3251581217944
December 3, 2022 13-00,32.68026684577082
December 3, 2022 14-00,7.72031238269961
December 3, 2022 15-00,0.0
December 3, 2022 16-00,0.0
December 3, 2022 17-00,0.0
December 3, 2022 18-00,0.0
December 3, 2022 19-00,0.0
December 3, 2022 20-00,0.0
December 3, 2022 21-00,0.0
December 3, 2022 22-00,0.0
December 3, 2022 23-00,0.0
December 30, 2020 00-00,0.0
December 30, 2020 01-00,0.0
December 30, 2020 02-00,0.0
December 30, 2020 03-00,0.0
December 30, 2020 04-00,0.0
December 30, 2020 06-00,10.981113701900393
December 30, 2020 07-00,43.02400668580837
December 30, 2020 08-00,19.537938913647416
December 30, 2020 09-00,29.42922648048995
December 30, 2020 10-00,33.683988234465524
December 30, 2020 11-00,20.174893752163847
December 30, 2020 12-00,18.83372286634885
December 30, 2020 13-00,16.059640456769007
December 30, 2020 14-00,7.973647207016173
December 30, 2020 15-00,0.0
December 30, 2020 16-00,0.0
December 30, 2020 17-00,0.0
December 30, 2020 18-00,0.0
December 30, 2020 19-00,0.0
December 30, 2020 20-00,0.0
December 30, 2020 21-00,0.0
December 30, 2020 22-00,0.0
December 30, 2020 23-00,0.0
December 30, 2021 00-00,0.0
December 30, 2021 01-00,0.0
December 30, 2021 02-00,0.0
December 30, 2021 03-00,0.0
December 30, 2021 04-00,0.0
December 30, 2021 05-00,0.0
December 30, 2021 06-00,8.436581981761096
December 30, 2021 07-00,25.26293280865337
December 30, 2021 08-00,26.19358238409688
December 30, 2021 09-00,26.43087417221314
December 30, 2021 10-00,24.23349915839705
December 30, 2021 11-00,23.38345530448932
December 30, 2021 12-00,22.23140436509973
December 30, 2021 13-00,19.28808979367984
December 30, 2021 14-00,8.964771888680957
December 30, 2021 15-00,0.0
December 30, 2021 16-00,0.0
December 30, 2021 17-00,0.0
December 30, 2021 18-00,0.0
December 30, 2021 19-00,0.0
December 30, 2021 20-00,0.0
December 30, 2021 21-00,0.0
December 30, 2021 22-00,0.0
December 30, 2021 23-00,0.0
December 30, 2022 00-00,0.0
December 30, 2022 01-00,0.0
December 30, 2022 02-00,0.0
December 30, 2022 03-00,0.0
December 30, 2022 04-00,0.0
December 30, 2022 05-00,0.0
December 30, 2022 06-00,6.308187853150289
December 30, 2022 07-00,24.917624498164543
December 30, 2022 08-00,45.78732974730356
December 30, 2022 09-00,51.37408609020346
December 30, 2022 10-00,84.70202311938202
December 30, 2022 11-00,99.90977681436078
December 30, 2022 12-00,77.81331202410163
December 30, 2022 14-00,9.369588899563634
December 30, 2022 15-00,0.0
December 30, 2022 16-00,0.0
December 30, 2022 17-00,0.0
December 30, 2022 18-00,0.0
December 30, 2022 21-00,0.0
December 30, 2022 22-00,0.0
December 30, 2022 23-00,0.0
December 31, 2020 00-00,0.0
December 31, 2020 01-00,0.0
December 31, 2020 02-00,0.0
December 31, 2020 03-00,0.0
December 31, 2020 04-00,0.0
December 31, 2020 05-00,0.0
December 31, 2020 06-00,6.246141370224769
December 31, 2020 07-00,15.644525437790902
December 31, 2020 08-00,18.24278317715104
December 31, 2020 09-00,18.928916277569925
December 31, 2020 11-00,17.71880044457824
December 31, 2020 12-00,17.005833681511927
December 31, 2020 13-00,15.195246044215867
December 31, 2020 14-00,7.890884998919323
December 31, 2020 15-00,0.0
December 31, 2020 16-00,0.0
December 31, 2020 17-00,0.0
December 31, 2020 18-00,0.0
December 31, 2020 19-00,0.0
December 31, 2020 20-00,0.0
December 31, 2020 21-00,0.0
December 31, 2020 22-00,0.0
December 31, 2020 23-00,0.0
December 31, 2021 00-00,0.0
December 31, 2021 01-00,0.0
December 31, 2021 03-00,0.0
December 31, 2021 04-00,0.0
December 31, 2021 05-00,0.0
December 31, 2021 06-00,10.230986462319096
December 31, 2021 07-00,40.43417463761884
December 31, 2021 08-00,78.14781714880122
December 31, 2021 09-00,68.28098191099211
December 31, 2021 10-00,61.05641335039802
December 31, 2021 11-00,42.203209814449416
December 31, 2021 12-00,55.94306318387313
December 31, 2021 13-00,39.09125653541912
December 31, 2021 14-00,6.479475504294826
December 31, 2021 15-00,0.0
December 31, 2021 16-00,0.0
December 31, 2021 17-00,0.0
December 31, 2021 18-00,0.0
December 31, 2021 19-00,0.0
December 31, 2021 21-00,0.0
December 31, 2021 22-00,0.0
December 31, 2021 23-00,0.0
December 31, 2022 00-00,0.0
December 31, 2022 01-00,0.0
December 31, 2022 02-00,0.0
December 31, 2022 03-00,0.0
December 31, 2022 04-00,0.0
December 31, 2022 05-00,0.0
December 31, 2022 06-00,5.077734123740117
December 31, 2022 07-00,32.9857834261904
December 31, 2022 08-00,62.03938836240324
December 31, 2022 10-00,81.58670271661043
December 31, 2022 11-00,64.47189835664678
December 31, 2022 12-00,76.24182261599529
December 31, 2022 13-00,26.50053044786817
December 31, 2022 14-00,10.88295497296697
December 31, 2022 15-00,0.0
December 31, 2022 16-00,0.0
December 31, 2022 17-00,0.0
December 31, 2022 18-00,0.0
December 31, 2022 19-00,0.0
December 31, 2022 20-00,0.0
December 31, 2022 21-00,0.0
December 31, 2022 22-00,0.0
December 31, 2022 23-00,0.0
December 4, 2020 00-00,0.0
December 4, 2020 01-00,0.0
December 4, 2020 02-00,0.0
December 4, 2020 03-00,0.0
December 4, 2020 04-00,0.0
December 4, 2020 05-00,0.0
December 4, 2020 06-00,15.139311265755522
December 4, 2020 07-00,27.226953826413748
December 4, 2020 08-00,31.259579859985443
December 4, 2020 09-00,50.426053525363415
December 4, 2020 10-00,31.565139799635677
December 4, 2020 11-00,30.345031371897463
December 4, 2020 12-00,28.39321204987088
December 4, 2020 13-00,22.992098314693816
December 4, 2020 14-00,8.248652122680696
December 4, 2020 15-00,0.0
December 4, 2020 16-00,0.0
December 4, 2020 17-00,0.0
December 4, 2020 18-00,0.0
December 4, 2020 19-00,0.0
December 4, 2020 20-00,0.0
December 4, 2020 21-00,0.0
December 4, 2020 22-00,0.0
December 4, 2020 23-00,0.0
December 4, 2021 00-00,0.0
December 4, 2021 01-00,0.0
December 4, 2021 02-00,0.0
December 4, 2021 03-00,0.0
December 4, 2021 04-00,0.0
December 4, 2021 05-00,0.0
December 4, 2021 07-00,50.38334364068709
December 4, 2021 08-00,54.16165019041191
December 4, 2021 09-00,110.95623847932686
December 4, 2021 10-00,105.58877455183796
December 4, 2021 11-00,96.29131742232563
December 4, 2021 12-00,94.04287426461109
December 4, 2021 13-00,48.23916599661641
December 4, 2021 14-00,7.3506310613444015
December 4, 2021 15-00,0.0
December 4, 2021 16-00,0.0
December 4, 2021 17-00,0.0
December 4, 2021 18-00,0.0
December 4, 2021 20-00,0.0
December 4, 2021 21-00,0.0
December 4, 2021 22-00,0.0
December 4, 2021 23-00,0.0
December 4, 2022 00-00,0.0
December 4, 2022 01-00,0.0
December 4, 2022 02-00,0.0
December 4, 2022 03-00,0.0
December 4, 2022 04-00,0.0
December 4, 2022 05-00,0.0
December 4, 2022 06-00,13.017473186566477
December 4, 2022 07-00,32.016615572942634
December 4, 2022 08-00,47.87291650980575
December 4, 2022 10-00,62.9636118580555
December 4, 2022 11-00,62.21206544890016
December 4, 2022 12-00,71.48121269924577
December 4, 2022 13-00,52.171648621799015
December 4, 2022 14-00,9.084503281055724
December 4, 2022 15-00,0.0
December 4, 2022 16-00,0.0
December 4, 2022 17-00,0.0
December 4, 2022 18-00,0.0
December 4, 2022 19-00,0.0
December 4, 2022 20-00,0.0
December 4, 2022 21-00,0.0
December 4, 2022 22-00,0.0
December 4, 2022 23-00,0.0
December 5, 2020 00-00,0.0
December 5, 2020 01-00,0.0
December 5, 2020 02-00,0.0
December 5, 2020 03-00,0.0
December 5, 2020 04-00,0.0
December 5, 2020 05-00,0.0
December 5, 2020 06-00,13.24249983198751
December 5, 2020 07-00,22.808919665786892
December 5, 2020 09-00,24.69377649057544
December 5, 2020 10-00,23.67145167664013
December 5, 2020 11-00,23.039093671935344
December 5, 2020 12-00,22.18244087348018
December 5, 2020 13-00,19.859463237304308
December 5, 2020 14-00,8.572256969358836
December 5, 2020 15-00,0.0
December 5, 2020 16-00,0.0
December 5, 2020 17-00,0.0
December 5, 2020 18-00,0.0
December 5, 2020 19-00,0.0
December 5, 2020 21-00,0.0
December 5, 2020 22-00,0.0
December 5, 2021 00-00,0.0
December 5, 2021 01-00,0.0
December 5, 2021 02-00,0.0
December 5, 2021 03-00,0.0
December 5, 2021 04-00,0.0
December 5, 2021 05-00,0.0
December 5, 2021 06-00,9.865002326430204
December 5, 2021 07-00,25.504883357490687
December 5, 2021 08-00,36.40756953210119
December 5, 2021 09-00,53.16623254173414
December 5, 2021 10-00,53.235815358758686
December 5, 2021 11-00,56.49647055126707
December 5, 2021 12-00,50.70624056608974
December 5, 2021 13-00,43.61925855175488
December 5, 2021 14-00,7.574179183393691
December 5, 2021 15-00,0.0
December 5, 2021 16-00,0.0
December 5, 2021 17-00,0.0
December 5, 2021 18-00,0.0
December 5, 2021 19-00,0.0
December 5, 2021 20-00,0.0
December 5, 2021 21-00,0.0
December 5, 2021 22-00,0.0
December 5, 2021 23-00,0.0
December 5, 2022 01-00,0.0
December 5, 2022 02-00,0.0
December 5, 2022 04-00,0.0
December 5, 2022 05-00,0.0
December 5, 2022 06-00,22.34689100883338
December 5, 2022 07-00,42.67631947519703
December 5, 2022 08-00,50.39346448168794
December 5, 2022 09-00,113.00364953311426
December 5, 2022 10-00,130.36096460289502
December 5, 2022 11-00,67.80178977263245
December 5, 2022 12-00,63.07713460161138
December 5, 2022 13-00,29.40194750440873
December 5, 2022 14-00,9.92971717849564
December 5, 2022 15-00,0.0
December 5, 2022 16-00,0.0
December 5, 2022 17-00,0.0
December 5, 2022 18-00,0.0
December 5, 2022 19-00,0.0
December 5, 2022 20-00,0.0
December 5, 2022 21-00,0.0
December 5, 2022 22-00,0.0
December 5, 2022 23-00,0.0
December 6, 2020 01-00,0.0
December 6, 2020 02-00,0.0
December 6, 2020 03-00,0.0
December 6, 2020 04-00,0.0
December 6, 2020 05-00,0.0
December 6, 2020 06-00,12.096568744906184
December 6, 2020 07-00,20.665374605754906
December 6, 2020 08-00,22.796782462161847
December 6, 2020 09-00,35.882516243156786
December 6, 2020 10-00,25.383402532863748
December 6, 2020 11-00,24.55654028925144
December 6, 2020 12-00,22.05037231319676
December 6, 2020 13-00,18.24123340111826
December 6, 2020 14-00,8.003404012735
December 6, 2020 15-00,0.0
December 6, 2020 16-00,0.0
December 6, 2020 18-00,0.0
December 6, 2020 19-00,0.0
December 6, 2020 20-00,0.0
December 6, 2020 21-00,0.0
December 6, 2020 22-00,0.0
December 6, 2020 23-00,0.0
December 6, 2021 01-00,0.0
December 6, 2021 02-00,0.0
December 6, 2021 03-00,0.0
December 6, 2021 04-00,0.0
December 6, 2021 05-00,0.0
December 6, 2021 06-00,19.12603007556728
December 6, 2021 07-00,35.60472658914937
December 6, 2021 08-00,96.49945215003189
December 6, 2021 09-00,117.31928754361029
December 6, 2021 10-00,104.66820252436511
December 6, 2021 11-00,53.85082671847147
December 6, 2021 12-00,66.42700690733477
December 6, 2021 13-00,46.87930168944845
December 6, 2021 14-00,9.12915687541166
December 6, 2021 15-00,0.0
December 6, 2021 16-00,0.0
December 6, 2021 17-00,0.0
December 6, 2021 18-00,0.0
December 6, 2021 19-00,0.0
December 6, 2021 20-00,0.0
December 6, 2021 21-00,0.0
December 6, 2021 22-00,0.0
December 6, 2021 23-00,0.0
December 6, 2022 00-00,0.0
December 6, 2022 01-00,0.0
December 6, 2022 02-00,0.0
December 6, 2022 03-00,0.0
December 6, 2022 04-00,0.0
December 6, 2022 05-00,0.0
December 6, 2022 06-00,17.589948926713603
December 6, 2022 07-00,62.67906901283112
December 6, 2022 08-00,87.04111146632827
December 6, 2022 09-00,111.81129012686148
December 6, 2022 10-00,141.01551034878148
December 6, 2022 11-00,116.67727150110196
December 6, 2022 12-00,87.7229681425761
December 6, 2022 13-00,40.46095299008209
December 6, 2022 14-00,8.897000156832194
December 6, 2022 15-00,0.0
December 6, 2022 16-00,0.0
December 6, 2022 17-00,0.0
December 6, 2022 18-00,0.0
December 6, 2022 19-00,0.0
December 6, 2022 20-00,0.0
December 6, 2022 21-00,0.0
December 6, 2022 22-00,0.0
December 6, 2022 23-00,0.0
December 7, 2020 00-00,0.0
December 7, 2020 01-00,0.0
December 7, 2020 02-00,0.0
December 7, 2020 03-00,0.0
December 7, 2020 04-00,0.0
December 7, 2020 05-00,0.0
December 7, 2020 06-00,14.850663624516876
December 7, 2020 07-00,29.0081833700072
December 7, 2020 08-00,31.551375892774963
December 7, 2020 09-00,31.184372547535705
December 7, 2020 10-00,29.209337650114733
December 7, 2020 11-00,28.37936293537148
December 7, 2020 12-00,27.198781029378104
December 7, 2020 13-00,22.94900433150916
December 7, 2020 15-00,0.0
December 7, 2020 16-00,0.0
December 7, 2020 17-00,0.0
December 7, 2020 18-00,0.0
December 7, 2020 19-00,0.0
December 7, 2020 20-00,0.0
December 7, 2020 21-00,0.0
December 7, 2020 22-00,0.0
December 7, 2020 23-00,0.0
December 7, 2021 00-00,0.0
December 7, 2021 01-00,0.0
December 7, 2021 02-00,0.0
December 7, 2021 03-00,0.0
December 7, 2021 04-00,0.0
December 7, 2021 05-00,0.0
December 7, 2021 06-00,12.692970091654995
December 7, 2021 07-00,19.391654858043925
December 7, 2021 08-00,22.78434658851985
December 7, 2021 09-00,24.97609119237022
December 7, 2021 10-00,25.334026632465093
December 7, 2021 11-00,24.829976663508525
December 7, 2021 12-00,22.80904286438794
December 7, 2021 13-00,19.08143260121376
December 7, 2021 14-00,7.282327638814812
December 7, 2021 15-00,0.0
December 7, 2021 16-00,0.0
December 7, 2021 17-00,0.0
December 7, 2021 18-00,0.0
December 7, 2021 19-00,0.0
December 7, 2021 20-00,0.0
December 7, 2021 21-00,0.0
December 7, 2021 22-00,0.0
December 7, 2021 23-00,0.0
December 7, 2022 00-00,0.0
December 7, 2022 01-00,0.0
December 7, 2022 02-00,0.0
December 7, 2022 03-00,0.0
December 7, 2022 04-00,0.0
December 7, 2022 05-00,0.0
December 7, 2022 06-00,17.689088696134213
December 7, 2022 07-00,58.68495659348359
December 7, 2022 08-00,75.58546992445156
December 7, 2022 09-00,86.99899118674145
December 7, 2022 10-00,80.57621247650499
December 7, 2022 11-00,88.05993877941357
December 7, 2022 13-00,43.187200887000834
December 7, 2022 14-00,9.834838908407946
December 7, 2022 15-00,0.0
December 7, 2022 16-00,0.0
December 7, 2022 17-00,0.0
December 7, 2022 18-00,0.0
December 7, 2022 19-00,0.0
December 7, 2022 20-00,0.0
December 7, 2022 21-00,0.0
December 7, 2022 22-00,0.0
December 7, 2022 23-00,0.0
December 8, 2020 00-00,0.0
December 8, 2020 01-00,0.0
December 8, 2020 02-00,0.0
December 8, 2020 03-00,0.0
December 8, 2020 04-00,0.0
December 8, 2020 05-00,0.0
December 8, 2020 06-00,11.76145054594186
December 8, 2020 07-00,21.38139940994199
December 8, 2020 08-00,23.65579145848705
December 8, 2020 09-00,24.55722186728635
December 8, 2020 10-00,26.0210503954676
December 8, 2020 11-00,26.001279618908985
December 8, 2020 12-00,31.45128275019497
December 8, 2020 13-00,25.70854668962633
December 8, 2020 14-00,7.572204977128492
December 8, 2020 15-00,0.0
December 8, 2020 16-00,0.0
December 8, 2020 17-00,0.0
December 8, 2020 18-00,0.0
December 8, 2020 19-00,0.0
December 8, 2020 20-00,0.0
December 8, 2020 21-00,0.0
December 8, 2020 22-00,0.0
December 8, 2020 23-00,0.0
December 8, 2021 00-00,0.0
December 8, 2021 01-00,0.0
December 8, 2021 02-00,0.0
December 8, 2021 03-00,0.0
December 8, 2021 04-00,0.0
December 8, 2021 05-00,0.0
December 8, 2021 06-00,15.629474919916555
December 8, 2021 07-00,48.31681041006438
December 8, 2021 08-00,95.7201607507545
December 8, 2021 09-00,109.24202108354709
December 8, 2021 10-00,111.02679883977318
December 8, 2021 12-00,41.5403609182362
December 8, 2021 13-00,32.21478145783944
December 8, 2021 14-00,7.290983120984401
December 8, 2021 15-00,0.0
December 8, 2021 16-00,0.0
December 8, 2021 17-00,0.0
December 8, 2021 18-00,0.0
December 8, 2021 19-00,0.0
December 8, 2021 20-00,0.0
December 8, 2021 21-00,0.0
December 8, 2021 22-00,0.0
December 8, 2021 23-00,0.0
December 8, 2022 00-00,0.0
December 8, 2022 01-00,0.0
December 8, 2022 02-00,0.0
December 8, 2022 03-00,0.0
December 8, 2022 04-00,0.0
December 8, 2022 05-00,0.0
December 8, 2022 06-00,18.532600555418444
December 8, 2022 07-00,46.25094805953212
December 8, 2022 08-00,83.84527291195025
December 8, 2022 09-00,74.19828178821368
December 8, 2022 10-00,93.93442357953144
December 8, 2022 11-00,57.1619475939429
December 8, 2022 12-00,42.17550531317275
December 8, 2022 13-00,24.365340912802477
December 8, 2022 14-00,8.34818696069454
December 8, 2022 15-00,0.0
December 8, 2022 16-00,0.0
December 8, 2022 17-00,0.0
December 8, 2022 18-00,0.0
December 8, 2022 19-00,0.0
December 8, 2022 20-00,0.0
December 8, 2022 21-00,0.0
December 8, 2022 22-00,0.0
December 9, 2020 00-00,0.0
December 9, 2020 01-00,0.0
December 9, 2020 03-00,0.0
December 9, 2020 04-00,0.0
December 9, 2020 05-00,0.0
December 9, 2020 06-00,5.311120166355693
December 9, 2020 08-00,45.97065450795057
December 9, 2020 09-00,57.00080942150873
December 9, 2020 10-00,91.5662941233401
December 9, 2020 11-00,52.010777769493394
December 9, 2020 12-00,66.97933556703876
December 9, 2020 13-00,24.73465147408169
December 9, 2020 14-00,8.179303765943272
December 9, 2020 15-00,0.0
December 9, 2020 16-00,0.0
December 9, 2020 17-00,0.0
December 9, 2020 18-00,0.0
December 9, 2020 19-00,0.0
December 9, 2020 20-00,0.0
December 9, 2020 21-00,0.0
December 9, 2020 22-00,0.0
December 9, 2020 23-00,0.0
December 9, 2021 01-00,0.0
December 9, 2021 02-00,0.0
December 9, 2021 03-00,0.0
December 9, 2021 04-00,0.0
December 9, 2021 05-00,0.0
December 9, 2021 06-00,13.519494178810778
December 9, 2021 07-00,30.372178307559672
December 9, 2021 08-00,38.54942922320927
December 9, 2021 09-00,41.67156428115019
December 9, 2021 10-00,41.69467606790414
December 9, 2021 11-00,41.71965562040809
December 9, 2021 12-00,41.08736060050008
December 9, 2021 13-00,32.84237917017638
December 9, 2021 14-00,6.233282917093304
December 9, 2021 15-00,0.0
December 9, 2021 16-00,0.0
December 9, 2021 17-00,0.0
December 9, 2021 18-00,0.0
December 9, 2021 19-00,0.0
December 9, 2021 20-00,0.0
December 9, 2021 21-00,0.0
December 9, 2021 22-00,0.0
December 9, 2022 00-00,0.0
December 9, 2022 01-00,0.0
December 9, 2022 02-00,0.0
December 9, 2022 03-00,0.0
December 9, 2022 04-00,0.0
December 9, 2022 05-00,0.0
December 9, 2022 06-00,17.796405204935322
December 9, 2022 09-00,113.01027384527532
December 9, 2022 10-00,116.0972056053584
December 9, 2022 11-00,115.6090140671271
December 9, 2022 12-00,89.91716893849288
December 9, 2022 13-00,36.93249558846447
December 9, 2022 14-00,5.593814788788239
December 9, 2022 15-00,0.0
December 9, 2022 16-00,0.0
December 9, 2022 17-00,0.0
December 9, 2022 18-00,0.0
December 9, 2022 19-00,0.0
December 9, 2022 20-00,0.0
December 9, 2022 21-00,0.0
December 9, 2022 22-00,0.0
December 9, 2022 23-00,0.0
February 1, 2020 00-00,0.0
February 1, 2020 01-00,0.0
February 1, 2020 02-00,0.0
February 1, 2020 03-00,0.0
February 1, 2020 04-00,0.0
February 1, 2020 05-00,0.0
February 1, 2020 06-00,16.941201069738508
February 1, 2020 07-00,36.72441545280297
February 1, 2020 08-00,43.1236436332593
February 1, 2020 09-00,68.29272260338749
February 1, 2020 10-00,37.88851544870337
February 1, 2020 11-00,41.08415281780629
February 1, 2020 12-00,49.46681486021392
February 1, 2020 13-00,48.78459228396055
February 1, 2020 14-00,33.999306629753704
February 1, 2020 15-00,2.176134001506679
February 1, 2020 16-00,0.0
February 1, 2020 17-00,0.0
February 1, 2020 18-00,0.0
February 1, 2020 19-00,0.0
February 1, 2020 20-00,0.0
February 1, 2020 21-00,0.0
February 1, 2020 22-00,0.0
February 1, 2020 23-00,0.0
February 1, 2021 00-00,0.0
February 1, 2021 01-00,0.0
February 1, 2021 02-00,0.0
February 1, 2021 03-00,0.0
February 1, 2021 04-00,0.0
February 1, 2021 05-00,0.0
February 1, 2021 06-00,18.81495679021714
February 1, 2021 07-00,68.43510081760728
February 1, 2021 08-00,105.84301795870314
February 1, 2021 10-00,144.30165490552002
February 1, 2021 11-00,159.35301096734418
February 1, 2021 12-00,100.89906171624833
February 1, 2021 13-00,72.77800790781058
February 1, 2021 14-00,42.88239048244972
February 1, 2021 15-00,0.9899727085390831
February 1, 2021 16-00,0.0
February 1, 2021 18-00,0.0
February 1, 2021 19-00,0.0
February 1, 2021 20-00,0.0
February 1, 2021 21-00,0.0
February 1, 2021 22-00,0.0
February 1, 2021 23-00,0.0
February 1, 2022 00-00,0.0
February 1, 2022 01-00,0.0
February 1, 2022 02-00,0.0
February 1, 2022 03-00,0.0
February 1, 2022 04-00,0.0
February 1, 2022 05-00,0.0
February 1, 2022 06-00,22.796511346587245
February 1, 2022 07-00,72.13255480544025
February 1, 2022 08-00,117.8962217068801
February 1, 2022 09-00,114.45770358422531
February 1, 2022 10-00,107.26406704493463
February 1, 2022 11-00,88.9637079809716
February 1, 2022 12-00,85.38073374640086
February 1, 2022 13-00,96.1642447050572
February 1, 2022 14-00,50.59395339770994
February 1, 2022 15-00,3.9681822092460473
February 1, 2022 16-00,0.0
February 1, 2022 17-00,0.0
February 1, 2022 18-00,0.0
February 1, 2022 19-00,0.0
February 1, 2022 20-00,0.0
February 1, 2022 21-00,0.0
February 1, 2022 22-00,0.0
February 1, 2022 23-00,0.0
February 1, 2023 00-00,0.0
February 1, 2023 01-00,0.0
February 1, 2023 02-00,0.0
February 1, 2023 03-00,0.0
February 1, 2023 04-00,0.0
February 1, 2023 05-00,0.0
February 1, 2023 06-00,15.53812609244551
February 1, 2023 07-00,33.26794115291901
February 1, 2023 08-00,69.36965698587534
February 1, 2023 09-00,117.60796343167378
February 1, 2023 11-00,120.92723623029455
